"232","6","Al Mukasir Syedi Khanji Feer Saheb (A.Q.)  Udaipur","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/syedi khanji feer.jpg"" /></p>","1-1","1","1","1","https://www.aajnodin.com/fck_eg/syedi khanji feer.jpg"
"760","1","Maulaya Ahmed (A.Q.) Khambat","<p style=""text-align: left;""><input type=""image"" src=""https://www.aajnodin.com/fck_eg/image/maulaya%20ahmed%20RA.jpg"" width=""800"" height=""577"" />&nbsp;</p>","10-1","1","1","0",
"761","6","Maulaya Ahmed (A.Q.) Khambat","<p style=""text-align: left;""><input type=""image"" src=""https://www.aajnodin.com/fck_eg/image/maulaya%20ahmed%20RA.jpg"" width=""800"" height=""577"" />&nbsp;</p>","9-1","1","1","1",
"235","1","Maulaya Luqmanji Bin Mulla Ali Bhai (A.Q.)  Wankaner","<p>Details will be updated soon.</p>","14-1","1","0","1",
"236","6","Maulaya Luqmanji Bin Mulla Ali Bhai (A.Q.)  Wankaner","<p>Details will be uploaded soon.</p>","13-1","1","0","0",
"240","6","Syedi Ghani Feer Bin Dawood Ji Shaheed (A.Q.)  Kalavad","<p style=""text-align: center; ""><img width=""0"" height=""0"" alt="""" src=""https://www.aajnodin.com/fck_eg/image/URS-18-MHRM.jpg"" /><img width=""786"" height=""500"" alt="""" src=""https://www.aajnodin.com/fck_eg/image/URS-18-MHRM.jpg"" /></p>","17-1","1","1","1","https://www.aajnodin.com/fck_eg/image/URS-18-MHRM.jpg"
"763","1","Maisaheba (Dandi Gaam, Gujrat)","<p style=""text-align: left;""><input type=""image"" src=""https://www.aajnodin.com/fck_eg/image/maisaab.jpg"" width=""800"" height=""435"" />&nbsp;</p>","23-1","1","1","0",
"762","6","Maisaheba (Dandi Gaam, Gujrat)","<p style=""text-align: left;""><input type=""image"" src=""https://www.aajnodin.com/fck_eg/image/maisaab.jpg"" width=""800"" height=""435"" />&nbsp;</p>","22-1","1","1","1",
"245","1","Syedi Hasanfeer Shaheed (A.Q.)  Denmal","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/syedi hasanfer(1).jpg"" /></p>","23-1","1","1","0","https://www.aajnodin.com/fck_eg/syedi hasanfer(1).jpg"
"770","6","Syedi Hasanfeer Shaheed (A.Q.) Denmal","<p style=""text-align: left;""><input type=""image"" src=""https://www.aajnodin.com/fck_eg/image/syedi%20hasanfeer%20Saheb%20RA.jpg"" width=""800"" height=""1077"" />&nbsp;</p>","22-1","1","1","1",
"248","6","Syedi Moosanji Bin Taj Shaheed  (AQ)  Baroda","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/syedi mosanji bin taj.jpg"" /></p>","27-1","1","1","1","https://www.aajnodin.com/fck_eg/syedi mosanji bin taj.jpg"
"764","6","Maulaya Hasan Bin Maulaya Adam (A.Q.) Ahmedabad","<p style=""text-align: left;""><input type=""image"" src=""https://www.aajnodin.com/fck_eg/image/maulaya%20hasan%20bin%20maulaya%20adam%20QS%20Ahmedabad.jpg"" width=""800"" height=""933"" />&nbsp;</p>","28-1","1","1","1",
"251","1","Mazoon Ud Dawat Syedna Mohammed Bin Taher (R.A) , Yemen","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/image/syedna-mohd-bin-taher.jpg"" /></p>","7-10","1","1","0","https://www.aajnodin.com/fck_eg/image/syedna-mohd-bin-taher.jpg"
"252","1","Dai Duat Syedna Hebatullah Al Moaiyed Fid Deen As Shirazi (R.A) , Misr","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/image/syedna-moiyed-shrazi(1).jpg"" /></p>","10-10","1","1","0","https://www.aajnodin.com/fck_eg/image/syedna-moiyed-shrazi(1).jpg"
"253","1","Mazoon Ud Dawat Syedi Qasim Khan Bin Syed Hamza Bhai , Surat","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/image/Syedi-qasimkhan-zainuddin.jpg"" /></p>","26-10","1","1","0","https://www.aajnodin.com/fck_eg/image/Syedi-qasimkhan-zainuddin.jpg"
"768","6","Syedna Ali Bin Maulaya Hasan (RA)  Sanaa (Yemen) 10ma Dai Al Mutlaq","<p style=""text-align: left;""><input type=""image"" src=""https://www.aajnodin.com/fck_eg/image/syedna-ali-bin-maulaya-hasanRA.jpg"" width=""801"" height=""1235"" />&nbsp;</p>","30-1","1","1","1",
"257","6","Syedi Ahmed Hameeduddin (A.Q.) Bin Syedna Abdullah (Ra) 16th Dai Al Mutlaq","<p>Details will be uploaded soon.</p>","11-2","1","0","1",
"775","6","Maulaya Adam Bin Sulaiman (A.Q.), Ahmedabad","<p style=""text-align: left;""><input type=""image"" src=""https://www.aajnodin.com/fck_eg/image/maulaya%20adam.jpg"" width=""801"" height=""1235"" />&nbsp;</p>","12-2","1","1","1",
"259","6","Kaka Akela Kaki Akela (A.Q.), Khambat","<p><img src=""https://www.aajnodin.com/fck_eg/kaka akela kaki akela.jpg"" alt="""" /></p>","13-2","1","1","1","https://www.aajnodin.com/fck_eg/kaka akela kaki akela.jpg"
"260","6","Maulaya Nooh Saheb (A.Q.), Selaavi","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/selavi(1).jpg"" /></p>","13-2","1","1","1","https://www.aajnodin.com/fck_eg/selavi(1).jpg"
"261","6","Syedi Hamza Bhai Bin Syedi Qasim Khan (A.Q.), Surat","<p>Details will be updated soon</p>","14-2","1","0","1",
"262","6","Syedi Shaikh Ibrahim (A.Q.) & Shaikh Abdullah Saheb Shaheed (A.Q.), Chechat","<p>Details will be updated soon</p>","16-2","1","0","1",
"776","6","Maulaya Shaikh Saheb Bin Sulaimanji (A.Q.),(Khwaja Mohammed Bin Ishaq Shaheed), Ahmedabad","<p style=""text-align: left;""><img src=""https://www.aajnodin.com/fck_eg/image/MAULAI%20SHAIKH%20SAHEB.jpg"" width=""800"" height=""1389"" alt="""" />&nbsp;</p>","16-2","1","1","1","https://www.aajnodin.com/fck_eg/image/MAULAI%20SHAIKH%20SAHEB.jpg"
"777","6","Syedna Husain Bin Syedna Ali (RA) Sanaa (Yemen) 8ma Dai Al Mutlaq","<p style=""text-align: left;""><input type=""image"" src=""https://www.aajnodin.com/fck_eg/image/SYEDNA-husain-bin-syedna-ALI.jpg"" width=""801"" height=""1235"" />&nbsp;</p>","21-2","1","1","1",
"265","6","Syedna Mohammed Ezzuddin (RA)  Zabeed (Yemen) 23ma Dai Al Mutlaq","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/syedna-mohd-bin-syedna-husain.jpg"" /></p>
<p>&nbsp;</p>","26-2","1","1","1","https://www.aajnodin.com/fck_eg/syedna-mohd-bin-syedna-husain.jpg"
"772","6","Syedna Abduttaiyeb Zakiuddin (RA) In Burhanpur (India) 41ma Dai Al Mutlaq","<p style=""text-align: left;""><img src=""https://www.aajnodin.com/fck_eg/image/syedna%20abduttaiyeb%20zakiyuddin.jpg"" width=""800"" height=""2572"" alt="""" />&nbsp;</p>","3-2","1","1","1","https://www.aajnodin.com/fck_eg/image/syedna%20abduttaiyeb%20zakiyuddin.jpg"
"268","6","Syedna Al Khattaab Bin Hasan Al Hamdani (A.Q.), Yemen","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/syedna-khattab(1).jpg"" /></p>","7-2","1","1","1","https://www.aajnodin.com/fck_eg/syedna-khattab(1).jpg"
"774","6","Syedi Taiyeb Bs Zainuddin (A.Q.), Surat","<p style=""text-align: left;""><img src=""https://www.aajnodin.com/fck_eg/image/syedi%20taiyeb%20bs%20zainuddin.jpg"" width=""801"" height=""1235"" alt="""" />&nbsp;</p>","8-2","1","1","1","https://www.aajnodin.com/fck_eg/image/syedi%20taiyeb%20bs%20zainuddin.jpg"
"270","1","Syedi Abdeali Imaaduddin Bin Shaikh Jeeva Bhai (A.Q.), Surat","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/syedi-abdeali-imaduddin(1).jpg"" /></p>
<p>&nbsp;</p>","6-2","1","1","0","https://www.aajnodin.com/fck_eg/syedi-abdeali-imaduddin(1).jpg"
"271","6","Syedi Abdeali Imaaduddin Bin Shaikh Jeeva Bhai (A.Q.), Surat","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/syedi-abdeali-imaduddin.jpg"" /></p>","5-2","1","1","1","https://www.aajnodin.com/fck_eg/syedi-abdeali-imaduddin.jpg"
"273","26","Yaume Arafah","<p style=""text-align: center; ""><img alt="""" src=""https://www.aajnodin.com/fck_eg/image/ARAFAH%20copy.jpg"" />&nbsp;</p>","9-12","1","1","1","https://www.aajnodin.com/fck_eg/image/ARAFAH%20copy.jpg"
"274","10","Eid ul Adha","<p style=""text-align: center; ""><img alt="""" src=""https://www.aajnodin.com/fck_eg/image/WASHEK%20RAAT%20copy.jpg"" />&nbsp;</p>","9-12","1","1","1","https://www.aajnodin.com/fck_eg/image/WASHEK%20RAAT%20copy.jpg"
"275","9","Eid ul Adha","<p style=""text-align: center; ""><img alt="""" src=""https://www.aajnodin.com/fck_eg/image/EID%20UL%20ADHA%20copy.jpg"" />&nbsp;</p>","10-12","1","1","1","https://www.aajnodin.com/fck_eg/image/EID%20UL%20ADHA%20copy.jpg"
"276","11","After Fajr, Zohr, Asr, Maghrib, Isha",,"9-12","1","0","1",
"279","11","After Fajr, Zohr, Asr, Maghrib, Isha",,"12-12","1","0","1",
"286","6","Syedi Miyaji Mulla Taj Saheb (A.Q) , Umreth","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/miyaji-taj-saheb.jpg\"" /></p>","13-3","1","1","1","https://www.aajnodin.com/fck_eg/miyaji-taj-saheb.jpg"
"288","6","Maulaya Dawood Bin Maulaya Raj Saheb (A.Q) , Morbi","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/Mulla-Dawood-bin-Mulla-Raj.jpg"" /></p>","21-3","1","1","1","https://www.aajnodin.com/fck_eg/Mulla-Dawood-bin-Mulla-Raj.jpg"
"289","6","Mazoon Ud Dawat Syedi Qazi Khan Bin Ameenshah (A.Q) , Halwad","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/syedi-qazi-khan-bin-ameen-shah.jpg"" /></p>","22-3","1","1","1","https://www.aajnodin.com/fck_eg/syedi-qazi-khan-bin-ameen-shah.jpg"
"290","6","Maulaya Raj Saheb (A.Q) , Morbi","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/mulla-raj-bin-mulla-dawood.jpg"" /></p>","22-3","1","1","1","https://www.aajnodin.com/fck_eg/mulla-raj-bin-mulla-dawood.jpg"
"821","1","Syedna Ali Shamsuddin (RA) Hisne Afedat (Yemen) 30ma Dai Al Mutlaq","<p style=""text-align: left;""><img src=""https://www.aajnodin.com/fck_eg/image/30ma%20dai%20mutlaq.jpg"" alt="""" />&nbsp;</p>","25-3","1","1","0","https://www.aajnodin.com/fck_eg/image/30ma%20dai%20mutlaq.jpg"
"293","6","Syedi Habibullah Bin Mulla Adamji Bin Syedi Bawa Mulla Khan Saheb (A.Q) , Ujjain","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/syedi-habibullah-bin-adam.jpg"" /></p>","3-3","1","1","1","https://www.aajnodin.com/fck_eg/syedi-habibullah-bin-adam.jpg"
"294","6","Syedi Shaikh Dawoodbhai Mulla Mehmoodji (A.Q) , Udaipur","<p>Details will be updated soon</p>","6-3","1","0","1",
"296","9","Eid-e-Ghadeer-e-Khum",,"18-12","1","0","1",
"301","15","Imam Husain (A.S)","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/chelum(2).jpg\"" />&nbsp;</p>","20-2","1","0","1","https://www.aajnodin.com/fck_eg/chelum(2).jpg"
"304","7","Rasulullah (SAW)","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/rasulullah.jpg"" /> </p>","11-3","1","1","1","https://www.aajnodin.com/fck_eg/rasulullah.jpg"
"305","8","1.Rasulullah (SAW)","<p>&nbsp;<img src=""https://www.aajnodin.com/fck_eg/rasulullah(2).jpg"" alt="""" /></p>","12-3","1","1","0","https://www.aajnodin.com/fck_eg/rasulullah(2).jpg"
"309","6","Syedi Abdul Rasul Shaheed (A.Q) , Banswara","<p><img height=""401"" width=""800"" src=""https://www.aajnodin.com/fck_eg/banswara.jpg"" alt="""" /></p>","9-4","1","1","1","https://www.aajnodin.com/fck_eg/banswara.jpg"
"311","20","Aqa Maula (TUS)","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/tulul-umr(1).jpg\"" />&nbsp;</p>","20-9","1","0","1","https://www.aajnodin.com/fck_eg/tulul-umr(1).jpg"
"312","20","Aqa Maula (TUS)","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/tulul-umr(2).jpg\"" />&nbsp;</p>","21-9","1","0","1","https://www.aajnodin.com/fck_eg/tulul-umr(2).jpg"
"313","21","Shabaan ul Kareem","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/Graphic1.jpg\"" /></p>
<p>&nbsp;</p>","30-7","1","0","1","https://www.aajnodin.com/fck_eg/Graphic1.jpg"
"314","22","Rabi ul Aakhar","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/rabi-tasbeeh(1).jpg\"" /></p>","28-4","1","0","1","https://www.aajnodin.com/fck_eg/rabi-tasbeeh(1).jpg"
"316","22","Rabi ul Aakhar","<p><img height=\""410\"" width=\""790\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/rabi-tasbeeh(2).jpg\"" /></p>","29-4","1","0","1","https://www.aajnodin.com/fck_eg/rabi-tasbeeh(2).jpg"
"317","22","Rabi ul Aakhar","<p><img height=\""410\"" width=\""790\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/rabi-tasbeeh(3).jpg\"" /></p>","27-4","1","0","1","https://www.aajnodin.com/fck_eg/rabi-tasbeeh(3).jpg"
"322","6","Syedi Ismailji Shaheed (Godhra)","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/godhra.jpg"" /></p>","13-4","1","1","1","https://www.aajnodin.com/fck_eg/godhra.jpg"
"323","1","Syedi Ismailji Shaheed (Godhra)","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/godhra(1).jpg"" /></p>","14-4","1","1","0","https://www.aajnodin.com/fck_eg/godhra(1).jpg"
"324","6","Syedna Jalal Shamsuddin (RA) Ahmedabad,25ma Dai ul Mutlaq","<p><img width=""800"" height=""2478"" src=""https://www.aajnodin.com/fck_eg/syedna-jalal-shamsuddin.jpg"" alt="""" />&nbsp;</p>","15-4","1","1","1","https://www.aajnodin.com/fck_eg/syedna-jalal-shamsuddin.jpg"
"325","24","Jumoa - Friday","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/friday.jpg\"" /></p>","25-9","1","0","0","https://www.aajnodin.com/fck_eg/friday.jpg"
"326","24","Sabt - Saturday","<p><img height=\""401\"" width=\""800\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/saturday.jpg\"" /></p>","26-9","5","0","0","https://www.aajnodin.com/fck_eg/saturday.jpg"
"327","24","Ahad - Sunday","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/sunday(1).jpg\"" /></p>","27-9","1","0","0","https://www.aajnodin.com/fck_eg/sunday(1).jpg"
"328","24","Isnain - Monday","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/monday(2).jpg\"" /></p>","21-9","1","0","1","https://www.aajnodin.com/fck_eg/monday(2).jpg"
"329","24","Solosa - Tuesday","<p><img height=\""402\"" width=\""800\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/tuesday(1).jpg\"" /></p>","22-9","1","0","0","https://www.aajnodin.com/fck_eg/tuesday(1).jpg"
"330","24","Arbea - Wednesday","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/wednesday(1).jpg\"" /></p>","23-9","1","0","0","https://www.aajnodin.com/fck_eg/wednesday(1).jpg"
"331","24","Khamees - Thursday","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/thursday(1).jpg\"" /></p>","24-9","1","0","0","https://www.aajnodin.com/fck_eg/thursday(1).jpg"
"332","6","Syedna Moosa Kalimuddin ibne Syedna Zakiuddin (AQ) 36ma Dai ul Mutlaq, Jamnagar","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/Syedna-Moosa-Kalimuddin(1).jpg"" /></p>","21-4","1","1","1","https://www.aajnodin.com/fck_eg/Syedna-Moosa-Kalimuddin(1).jpg"
"333","6","Syedi Habibullah ibne Shaikh Sultan ali (Bharuch)","<p><img height=""800"" width=""800"" src=""https://www.aajnodin.com/fck_eg/maulaai-habibullah-bharuch(1).jpg"" alt="""" /></p>","21-4","1","1","1","https://www.aajnodin.com/fck_eg/maulaai-habibullah-bharuch(1).jpg"
"334","6","Syedna Dawood Burhanuddin Ibne Ajab Shah (RA)  26ma Dai ul Mutlaq  Ahmedabad","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/syedna-dawood-bin-ajabshah.jpg"" />&nbsp;</p>","26-4","1","1","1","https://www.aajnodin.com/fck_eg/syedna-dawood-bin-ajabshah.jpg"
"336","21","Jamadil Awwal","<p><img height=\""402\"" width=\""801\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/jamadil-ula.jpg\"" /></p>","29-4","1","1","1","https://www.aajnodin.com/fck_eg/jamadil-ula.jpg"
"338","22","Jamadil Ula","<p><img src=\""https://www.aajnodin.com/fck_eg/jamadil-ula(1).jpg\"" alt=\""\"" />&nbsp;</p>","30-5","1","0","1","https://www.aajnodin.com/fck_eg/jamadil-ula(1).jpg"
"339","22","Jamadil Ula","<p><img height=\""402\"" width=\""801\"" src=\""https://www.aajnodin.com/fck_eg/jamadil-ula(1)(1).jpg\"" alt=\""\"" /><img height=\""0\"" width=\""0\"" src=\""https://www.aajnodin.com/fck_eg/jamadil-ula(2).jpg\"" alt=\""\"" />&nbsp;</p>","29-5","1","0","1","https://www.aajnodin.com/fck_eg/jamadil-ula(1)(1).jpg"
"340","22","Jamadil Ula","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/jamadil-ula(3).jpg\"" />&nbsp;</p>","28-5","1","0","1","https://www.aajnodin.com/fck_eg/jamadil-ula(3).jpg"
"348","6","Maulai Dawood bin Kazi Ahmed Saheb (Ahmedabad)","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/maulaya-dawood-bin-ahmed(1).jpg"" />&nbsp;</p>","14-5","1","1","1","https://www.aajnodin.com/fck_eg/maulaya-dawood-bin-ahmed(1).jpg"
"349","6","Sheth Chandabhai ibne Kareembhai (Mumbai)","<p><img src=""https://www.aajnodin.com/fck_eg/chandabhai-seth.jpg"" alt="""" /></p>","20-5","1","1","1","https://www.aajnodin.com/fck_eg/chandabhai-seth.jpg"
"350","6","Mulla Jaaferji Jivaji Saheb (Amreli)","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/amreli(1).jpg"" />&nbsp;</p>","22-5","1","1","1","https://www.aajnodin.com/fck_eg/amreli(1).jpg"
"351","22","Jumadal Ukhra","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/jumadal-ukhra-tasbeeh.jpg\"" />&nbsp;</p>","28-6","1","0","1","https://www.aajnodin.com/fck_eg/jumadal-ukhra-tasbeeh.jpg"
"352","22","Jumadal Ukhra","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/jumadal-ukhra-tasbeeh(1).jpg\"" />&nbsp;</p>","27-6","1","0","1","https://www.aajnodin.com/fck_eg/jumadal-ukhra-tasbeeh(1).jpg"
"353","22","Jumadal Ukhra","<p><img src=\""https://www.aajnodin.com/fck_eg/jumadal-ukhra-tasbeeh(2).jpg\"" alt=\""\"" />&nbsp;</p>","29-6","1","0","1","https://www.aajnodin.com/fck_eg/jumadal-ukhra-tasbeeh(2).jpg"
"369","6","Syedna Yahya bin Lamak (A.Q.), Yemen","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/Syedna-yahya-bin-lamak(1).jpg"" />&nbsp;</p>","27-6","1","1","1","https://www.aajnodin.com/fck_eg/Syedna-yahya-bin-lamak(1).jpg"
"373","21","Rajab ul Asab","<p><img width=\""0\"" height=\""0\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/pehli-raat(1).jpg\"" /><img width=\""0\"" height=\""0\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/pehli-raat.jpg\"" /><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/image/pehli-raat.jpg\"" /></p>","29-6","1","0","1","https://www.aajnodin.com/fck_eg/pehli-raat(1).jpg"
"374","21","Zilqaadatil Haraam","<p><img width=\""800\"" height=\""500\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/image/pehli-raat.jpg\"" />&nbsp;</p>","29-10","1","1","1","https://www.aajnodin.com/fck_eg/image/pehli-raat.jpg"
"376","22","Rajab ul Asab","<p><img height=\""0\"" width=\""0\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/Tasbeeh.jpg\"" /><img height=\""500\"" width=\""800\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/image/Tasbeeh.jpg\"" />&nbsp;</p>","28-7","1","0","1","https://www.aajnodin.com/fck_eg/Tasbeeh.jpg"
"377","22","Rajab ul Asab","<p><img height=\""500\"" width=\""800\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/image/Tasbeeh.jpg\"" />&nbsp;</p>","29-7","1","0","1","https://www.aajnodin.com/fck_eg/image/Tasbeeh.jpg"
"378","22","Rajab ul Asab","<p><img height=\""500\"" width=\""800\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/image/Tasbeeh.jpg\"" />&nbsp;</p>","30-7","1","0","1","https://www.aajnodin.com/fck_eg/image/Tasbeeh.jpg"
"387","33","Maulana Ali ibne Abi Talib (S.A.)","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/image/Maulana-Ali.jpg"" /></p>","18-9","1","1","0","https://www.aajnodin.com/fck_eg/image/Maulana-Ali.jpg"
"402","25","Roza","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/image/niyat.jpg\"" />&nbsp;</p>","27-7","1","0","1","https://www.aajnodin.com/fck_eg/image/niyat.jpg"
"405","22","Shabaan al Kareem","<p><img width=\""800\"" height=\""450\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/image/Shabaan-tasbeeh.jpg\"" />&nbsp;</p>","28-8","1","0","1","https://www.aajnodin.com/fck_eg/image/Shabaan-tasbeeh.jpg"
"406","22","Shabaan ul Kareem","<p><img width=\""800\"" height=\""450\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/image/Shabaan-tasbeeh.jpg\"" />&nbsp;</p>","29-8","1","0","1","https://www.aajnodin.com/fck_eg/image/Shabaan-tasbeeh.jpg"
"407","22","Shabaan ul Kareem","<p><img width=\""800\"" height=\""450\"" alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/image/Shabaan-tasbeeh.jpg\"" />&nbsp;</p>","27-8","1","0","1","https://www.aajnodin.com/fck_eg/image/Shabaan-tasbeeh.jpg"
"832","6","Syedna Hassan Badruddin Ibne Syedna Idris Imaduddin (A.Q) 20ma Dai ul Mutlaq, Yemen","<p><input type=""image"" src=""http://www.aajnodin.com/fck_eg/image/yemen20ma%20Duat%20aajnodin.jpg"" />&nbsp;</p>","14-8","1","1","1",
"408","10","Lailatun Nisf","<p style=\""text-align: left;\""><img src=\""https://www.aajnodin.com/fck_eg/image/shabaan-15.jpg\"" width=\""800\"" height=\""1942\"" alt=\""\"" />&nbsp;</p>","14-8","1","1","0","https://www.aajnodin.com/fck_eg/image/shabaan-15.jpg"
"735","6","Syedi Salehbhai Saheb Safiyuddin (AQ) Mumbai","<p style=""text-align: left;""><img src=""https://www.aajnodin.com/fck_eg/image/Document1(1).jpg"" width=""800"" height=""1200"" alt="""" />&nbsp;</p>","18-8","1","1","1","https://www.aajnodin.com/fck_eg/image/Document1(1).jpg"
"743","6","Maulatona Hurratul Maleka Arwa binte Ahmed (AQ) Zijibla (Yemen)","<p style=""text-align: left;""><img src=""https://www.aajnodin.com/fck_eg/image/Maulatena-Hurratul-Maleka.jpg"" width=""800"" height=""2700"" alt="""" />&nbsp;</p>","21-8","1","1","1","https://www.aajnodin.com/fck_eg/image/Maulatena-Hurratul-Maleka.jpg"
"413","6","Maulatona Hurratul Maleka Arwa binte Ahmed (A.Q.), Zijibla (Yemen)","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/image/Maulatena-Hurratul-Maleka.jpg\"" />&nbsp;</p>","21-8","1","0","1","https://www.aajnodin.com/fck_eg/image/Maulatena-Hurratul-Maleka.jpg"
"742","1","Syedi Yusuf Bhai saheb Najmuddin (AQ)","<p style=""text-align: left;""><img src=""https://www.aajnodin.com/fck_eg/image/Syedi-Najmuddin-saheb-AQ.jpg"" width=""800"" height=""2356"" alt="""" />&nbsp;</p>","22-8","1","1","0","https://www.aajnodin.com/fck_eg/image/Syedi-Najmuddin-saheb-AQ.jpg"
"741","6","Syedi Yusuf Bhai saheb Najmuddin (AQ)","<p style=""text-align: left;""><img src=""https://www.aajnodin.com/fck_eg/image/Syedi-Najmuddin-saheb-AQ.jpg"" width=""800"" height=""2356"" alt="""" />&nbsp;</p>","21-8","1","1","1","https://www.aajnodin.com/fck_eg/image/Syedi-Najmuddin-saheb-AQ.jpg"
"746","6","Syedi ShamsKhan ibne Syedi Yusufji (AQ) Surat","<p style=""text-align: left;""><img src=""https://www.aajnodin.com/fck_eg/image/Document2.jpg"" width=""800"" height=""1900"" alt="""" />&nbsp;</p>","24-8","1","1","1","https://www.aajnodin.com/fck_eg/image/Document2.jpg"
"812","1","Syedna Ali bin Mohammed bin Valeed (AQ) 5ma Dai ul Mutlaq, Haraaz (Yemen)","<p><img src=""https://www.aajnodin.com/fck_eg/image/DUAT%20MUTLAQEEN.jpg"" width=""800"" height=""786"" alt="""" />&nbsp;</p>","27-8","1","1","0","https://www.aajnodin.com/fck_eg/image/DUAT%20MUTLAQEEN.jpg"
"739","6","Syedi Jeevanji bin Shaikh Dawood Bhaisaheb, Burhanpur","<p style=""text-align: left;""><img src=""https://www.aajnodin.com/fck_eg/image/Syedi-Jivanji-saheb.jpg"" width=""800"" height=""1300"" alt="""" />&nbsp;</p>","28-8","1","1","1","https://www.aajnodin.com/fck_eg/image/Syedi-Jivanji-saheb.jpg"
"419","25","1st  Ramadan-al-Moazzam Roza Niyat","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/image/Niyat1.jpg"" />&nbsp;</p>","1-9","1","1","0","https://www.aajnodin.com/fck_eg/image/Niyat1.jpg"
"420","27","Iftaar","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/image/Motius-suwalat-copy.jpg\"" />&nbsp;</p>","26-9","1","0","1","https://www.aajnodin.com/fck_eg/image/Motius-suwalat-copy.jpg"
"421","27","iftaar","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/image/Motius-suwalat-copy.jpg\"" />&nbsp;</p>","18-9","1","0","1","https://www.aajnodin.com/fck_eg/image/Motius-suwalat-copy.jpg"
"423","27","Iftaar","<p><img alt=\""\"" src=\""https://www.aajnodin.com/fck_eg/image/Motius-suwalat-copy.jpg\"" />&nbsp;</p>","20-9","1","0","1","https://www.aajnodin.com/fck_eg/image/Motius-suwalat-copy.jpg"
"424","25","2nd  Ramadan-al-Moazzam Roza Niyat","<p><img alt="""" src=""https://www.aajnodin.com/fck_eg/image/Niyat2.jpg"" />&nbsp;</p>","2-9","1","1","0","https://www.aajnodin.com/fck_eg/image/Niyat2.jpg"
